FXRateID,DateKey,Date,FromCurrency,ToCurrency,FXRateType,FXRate,InverseRate,MonthEndFlag,QuarterEndFlag,SourceNote
7209,20250925,45925,EUR,CHF,Spot (Synthetic),0.929897,1.075388,No,No,Synthetic platform reporting rates for CHF normalization
7210,20250926,45926,EUR,CHF,Spot (Synthetic),0.929935,1.075344,No,No,Synthetic platform reporting rates for CHF normalization
7211,20250927,45927,EUR,CHF,Spot (Synthetic),0.929973,1.0753,No,No,Synthetic platform reporting rates for CHF normalization
7212,20250928,45928,EUR,CHF,Spot (Synthetic),0.930013,1.075254,No,No,Synthetic platform reporting rates for CHF normalization
7213,20250929,45929,EUR,CHF,Spot (Synthetic),0.930053,1.075208,No,No,Synthetic platform reporting rates for CHF normalization
7214,20250930,45930,EUR,CHF,Spot (Synthetic),0.930093,1.075161,Yes,Yes,Synthetic platform reporting rates for CHF normalization
7215,20251001,45931,EUR,CHF,Spot (Synthetic),0.930135,1.075113,No,No,Synthetic platform reporting rates for CHF normalization
7216,20251002,45932,EUR,CHF,Spot (Synthetic),0.930177,1.075064,No,No,Synthetic platform reporting rates for CHF normalization
7217,20251003,45933,EUR,CHF,Spot (Synthetic),0.93022,1.075015,No,No,Synthetic platform reporting rates for CHF normalization
7218,20251004,45934,EUR,CHF,Spot (Synthetic),0.930263,1.074965,No,No,Synthetic platform reporting rates for CHF normalization
7219,20251005,45935,EUR,CHF,Spot (Synthetic),0.930307,1.074914,No,No,Synthetic platform reporting rates for CHF normalization
7220,20251006,45936,EUR,CHF,Spot (Synthetic),0.930352,1.074862,No,No,Synthetic platform reporting rates for CHF normalization
7221,20251007,45937,EUR,CHF,Spot (Synthetic),0.930397,1.07481,No,No,Synthetic platform reporting rates for CHF normalization
7222,20251008,45938,EUR,CHF,Spot (Synthetic),0.930443,1.074757,No,No,Synthetic platform reporting rates for CHF normalization
7223,20251009,45939,EUR,CHF,Spot (Synthetic),0.930489,1.074704,No,No,Synthetic platform reporting rates for CHF normalization
7224,20251010,45940,EUR,CHF,Spot (Synthetic),0.930536,1.074649,No,No,Synthetic platform reporting rates for CHF normalization
7225,20251011,45941,EUR,CHF,Spot (Synthetic),0.930584,1.074594,No,No,Synthetic platform reporting rates for CHF normalization
7226,20251012,45942,EUR,CHF,Spot (Synthetic),0.930632,1.074539,No,No,Synthetic platform reporting rates for CHF normalization
7227,20251013,45943,EUR,CHF,Spot (Synthetic),0.93068,1.074483,No,No,Synthetic platform reporting rates for CHF normalization
7228,20251014,45944,EUR,CHF,Spot (Synthetic),0.930729,1.074427,No,No,Synthetic platform reporting rates for CHF normalization
7229,20251015,45945,EUR,CHF,Spot (Synthetic),0.930778,1.07437,No,No,Synthetic platform reporting rates for CHF normalization
7230,20251016,45946,EUR,CHF,Spot (Synthetic),0.930828,1.074312,No,No,Synthetic platform reporting rates for CHF normalization
7231,20251017,45947,EUR,CHF,Spot (Synthetic),0.930878,1.074255,No,No,Synthetic platform reporting rates for CHF normalization
7232,20251018,45948,EUR,CHF,Spot (Synthetic),0.930928,1.074197,No,No,Synthetic platform reporting rates for CHF normalization
7233,20251019,45949,EUR,CHF,Spot (Synthetic),0.930978,1.074139,No,No,Synthetic platform reporting rates for CHF normalization
7234,20251020,45950,EUR,CHF,Spot (Synthetic),0.931029,1.07408,No,No,Synthetic platform reporting rates for CHF normalization
7235,20251021,45951,EUR,CHF,Spot (Synthetic),0.931081,1.07402,No,No,Synthetic platform reporting rates for CHF normalization
7236,20251022,45952,EUR,CHF,Spot (Synthetic),0.931132,1.073962,No,No,Synthetic platform reporting rates for CHF normalization
7237,20251023,45953,EUR,CHF,Spot (Synthetic),0.931184,1.073902,No,No,Synthetic platform reporting rates for CHF normalization
7238,20251024,45954,EUR,CHF,Spot (Synthetic),0.931236,1.073842,No,No,Synthetic platform reporting rates for CHF normalization
7239,20251025,45955,EUR,CHF,Spot (Synthetic),0.931288,1.073782,No,No,Synthetic platform reporting rates for CHF normalization
7240,20251026,45956,EUR,CHF,Spot (Synthetic),0.93134,1.073722,No,No,Synthetic platform reporting rates for CHF normalization
7241,20251027,45957,EUR,CHF,Spot (Synthetic),0.931393,1.073661,No,No,Synthetic platform reporting rates for CHF normalization
7242,20251028,45958,EUR,CHF,Spot (Synthetic),0.931445,1.073601,No,No,Synthetic platform reporting rates for CHF normalization
7243,20251029,45959,EUR,CHF,Spot (Synthetic),0.931498,1.07354,No,No,Synthetic platform reporting rates for CHF normalization
7244,20251030,45960,EUR,CHF,Spot (Synthetic),0.93155,1.07348,No,No,Synthetic platform reporting rates for CHF normalization
7245,20251031,45961,EUR,CHF,Spot (Synthetic),0.931603,1.073419,Yes,No,Synthetic platform reporting rates for CHF normalization
7246,20251101,45962,EUR,CHF,Spot (Synthetic),0.931656,1.073358,No,No,Synthetic platform reporting rates for CHF normalization
7247,20251102,45963,EUR,CHF,Spot (Synthetic),0.931708,1.073298,No,No,Synthetic platform reporting rates for CHF normalization
7248,20251103,45964,EUR,CHF,Spot (Synthetic),0.931761,1.073237,No,No,Synthetic platform reporting rates for CHF normalization
7249,20251104,45965,EUR,CHF,Spot (Synthetic),0.931814,1.073176,No,No,Synthetic platform reporting rates for CHF normalization
7250,20251105,45966,EUR,CHF,Spot (Synthetic),0.931866,1.073116,No,No,Synthetic platform reporting rates for CHF normalization
7251,20251106,45967,EUR,CHF,Spot (Synthetic),0.931919,1.073055,No,No,Synthetic platform reporting rates for CHF normalization
7252,20251107,45968,EUR,CHF,Spot (Synthetic),0.931971,1.072995,No,No,Synthetic platform reporting rates for CHF normalization
7253,20251108,45969,EUR,CHF,Spot (Synthetic),0.932023,1.072935,No,No,Synthetic platform reporting rates for CHF normalization
7254,20251109,45970,EUR,CHF,Spot (Synthetic),0.932075,1.072875,No,No,Synthetic platform reporting rates for CHF normalization
7255,20251110,45971,EUR,CHF,Spot (Synthetic),0.932127,1.072815,No,No,Synthetic platform reporting rates for CHF normalization
7256,20251111,45972,EUR,CHF,Spot (Synthetic),0.932179,1.072755,No,No,Synthetic platform reporting rates for CHF normalization
7257,20251112,45973,EUR,CHF,Spot (Synthetic),0.93223,1.072697,No,No,Synthetic platform reporting rates for CHF normalization
7258,20251113,45974,EUR,CHF,Spot (Synthetic),0.932281,1.072638,No,No,Synthetic platform reporting rates for CHF normalization
7259,20251114,45975,EUR,CHF,Spot (Synthetic),0.932332,1.072579,No,No,Synthetic platform reporting rates for CHF normalization
7260,20251115,45976,EUR,CHF,Spot (Synthetic),0.932382,1.072522,No,No,Synthetic platform reporting rates for CHF normalization
7261,20251116,45977,EUR,CHF,Spot (Synthetic),0.932432,1.072464,No,No,Synthetic platform reporting rates for CHF normalization
7262,20251117,45978,EUR,CHF,Spot (Synthetic),0.932482,1.072407,No,No,Synthetic platform reporting rates for CHF normalization
7263,20251118,45979,EUR,CHF,Spot (Synthetic),0.932531,1.07235,No,No,Synthetic platform reporting rates for CHF normalization
7264,20251119,45980,EUR,CHF,Spot (Synthetic),0.93258,1.072294,No,No,Synthetic platform reporting rates for CHF normalization
7265,20251120,45981,EUR,CHF,Spot (Synthetic),0.932629,1.072238,No,No,Synthetic platform reporting rates for CHF normalization
7266,20251121,45982,EUR,CHF,Spot (Synthetic),0.932677,1.072183,No,No,Synthetic platform reporting rates for CHF normalization
7267,20251122,45983,EUR,CHF,Spot (Synthetic),0.932725,1.072127,No,No,Synthetic platform reporting rates for CHF normalization
7268,20251123,45984,EUR,CHF,Spot (Synthetic),0.932772,1.072073,No,No,Synthetic platform reporting rates for CHF normalization
7269,20251124,45985,EUR,CHF,Spot (Synthetic),0.932819,1.072019,No,No,Synthetic platform reporting rates for CHF normalization
7270,20251125,45986,EUR,CHF,Spot (Synthetic),0.932865,1.071966,No,No,Synthetic platform reporting rates for CHF normalization
7271,20251126,45987,EUR,CHF,Spot (Synthetic),0.93291,1.071915,No,No,Synthetic platform reporting rates for CHF normalization
7272,20251127,45988,EUR,CHF,Spot (Synthetic),0.932955,1.071863,No,No,Synthetic platform reporting rates for CHF normalization
7273,20251128,45989,EUR,CHF,Spot (Synthetic),0.932999,1.071813,No,No,Synthetic platform reporting rates for CHF normalization
7274,20251129,45990,EUR,CHF,Spot (Synthetic),0.933043,1.071762,No,No,Synthetic platform reporting rates for CHF normalization
7275,20251130,45991,EUR,CHF,Spot (Synthetic),0.933086,1.071713,Yes,No,Synthetic platform reporting rates for CHF normalization
7276,20251201,45992,EUR,CHF,Spot (Synthetic),0.933129,1.071663,No,No,Synthetic platform reporting rates for CHF normalization
7277,20251202,45993,EUR,CHF,Spot (Synthetic),0.93317,1.071616,No,No,Synthetic platform reporting rates for CHF normalization
7278,20251203,45994,EUR,CHF,Spot (Synthetic),0.933211,1.071569,No,No,Synthetic platform reporting rates for CHF normalization
7279,20251204,45995,EUR,CHF,Spot (Synthetic),0.933252,1.071522,No,No,Synthetic platform reporting rates for CHF normalization
7280,20251205,45996,EUR,CHF,Spot (Synthetic),0.933291,1.071477,No,No,Synthetic platform reporting rates for CHF normalization
7281,20251206,45997,EUR,CHF,Spot (Synthetic),0.93333,1.071432,No,No,Synthetic platform reporting rates for CHF normalization
7282,20251207,45998,EUR,CHF,Spot (Synthetic),0.933368,1.071389,No,No,Synthetic platform reporting rates for CHF normalization
7283,20251208,45999,EUR,CHF,Spot (Synthetic),0.933405,1.071346,No,No,Synthetic platform reporting rates for CHF normalization
7284,20251209,46000,EUR,CHF,Spot (Synthetic),0.933441,1.071305,No,No,Synthetic platform reporting rates for CHF normalization
7285,20251210,46001,EUR,CHF,Spot (Synthetic),0.933477,1.071264,No,No,Synthetic platform reporting rates for CHF normalization
7286,20251211,46002,EUR,CHF,Spot (Synthetic),0.933512,1.071224,No,No,Synthetic platform reporting rates for CHF normalization
7287,20251212,46003,EUR,CHF,Spot (Synthetic),0.933545,1.071186,No,No,Synthetic platform reporting rates for CHF normalization
7288,20251213,46004,EUR,CHF,Spot (Synthetic),0.933578,1.071148,No,No,Synthetic platform reporting rates for CHF normalization
7289,20251214,46005,EUR,CHF,Spot (Synthetic),0.93361,1.071111,No,No,Synthetic platform reporting rates for CHF normalization
7290,20251215,46006,EUR,CHF,Spot (Synthetic),0.933641,1.071075,No,No,Synthetic platform reporting rates for CHF normalization
7291,20251216,46007,EUR,CHF,Spot (Synthetic),0.933671,1.071041,No,No,Synthetic platform reporting rates for CHF normalization
7292,20251217,46008,EUR,CHF,Spot (Synthetic),0.9337,1.071008,No,No,Synthetic platform reporting rates for CHF normalization
7293,20251218,46009,EUR,CHF,Spot (Synthetic),0.933728,1.070976,No,No,Synthetic platform reporting rates for CHF normalization
7294,20251219,46010,EUR,CHF,Spot (Synthetic),0.933756,1.070944,No,No,Synthetic platform reporting rates for CHF normalization
7295,20251220,46011,EUR,CHF,Spot (Synthetic),0.933782,1.070914,No,No,Synthetic platform reporting rates for CHF normalization
7296,20251221,46012,EUR,CHF,Spot (Synthetic),0.933807,1.070885,No,No,Synthetic platform reporting rates for CHF normalization
7297,20251222,46013,EUR,CHF,Spot (Synthetic),0.933831,1.070858,No,No,Synthetic platform reporting rates for CHF normalization
7298,20251223,46014,EUR,CHF,Spot (Synthetic),0.933854,1.070831,No,No,Synthetic platform reporting rates for CHF normalization
7299,20251224,46015,EUR,CHF,Spot (Synthetic),0.933875,1.070807,No,No,Synthetic platform reporting rates for CHF normalization
7300,20251225,46016,EUR,CHF,Spot (Synthetic),0.933896,1.070783,No,No,Synthetic platform reporting rates for CHF normalization
7301,20251226,46017,EUR,CHF,Spot (Synthetic),0.933916,1.07076,No,No,Synthetic platform reporting rates for CHF normalization
7302,20251227,46018,EUR,CHF,Spot (Synthetic),0.933934,1.070739,No,No,Synthetic platform reporting rates for CHF normalization
7303,20251228,46019,EUR,CHF,Spot (Synthetic),0.933952,1.070719,No,No,Synthetic platform reporting rates for CHF normalization
7304,20251229,46020,EUR,CHF,Spot (Synthetic),0.933968,1.0707,No,No,Synthetic platform reporting rates for CHF normalization
7305,20251230,46021,EUR,CHF,Spot (Synthetic),0.933983,1.070683,No,No,Synthetic platform reporting rates for CHF normalization
7306,20251231,46022,EUR,CHF,Spot (Synthetic),0.933997,1.070667,Yes,Yes,Synthetic platform reporting rates for CHF normalization
7307,20160101,42370,USD,CHF,Spot (Synthetic),1.004546,0.995475,No,No,Synthetic platform reporting rates for CHF normalization
7308,20160102,42371,USD,CHF,Spot (Synthetic),1.004565,0.995456,No,No,Synthetic platform reporting rates for CHF normalization
7309,20160103,42372,USD,CHF,Spot (Synthetic),1.004582,0.995439,No,No,Synthetic platform reporting rates for CHF normalization
7310,20160104,42373,USD,CHF,Spot (Synthetic),1.004598,0.995423,No,No,Synthetic platform reporting rates for CHF normalization
7311,20160105,42374,USD,CHF,Spot (Synthetic),1.004612,0.995409,No,No,Synthetic platform reporting rates for CHF normalization
7312,20160106,42375,USD,CHF,Spot (Synthetic),1.004625,0.995396,No,No,Synthetic platform reporting rates for CHF normalization
7313,20160107,42376,USD,CHF,Spot (Synthetic),1.004637,0.995384,No,No,Synthetic platform reporting rates for CHF normalization
7314,20160108,42377,USD,CHF,Spot (Synthetic),1.004648,0.995374,No,No,Synthetic platform reporting rates for CHF normalization
7315,20160109,42378,USD,CHF,Spot (Synthetic),1.004657,0.995365,No,No,Synthetic platform reporting rates for CHF normalization
7316,20160110,42379,USD,CHF,Spot (Synthetic),1.004665,0.995357,No,No,Synthetic platform reporting rates for CHF normalization
7317,20160111,42380,USD,CHF,Spot (Synthetic),1.004672,0.99535,No,No,Synthetic platform reporting rates for CHF normalization
7318,20160112,42381,USD,CHF,Spot (Synthetic),1.004677,0.995345,No,No,Synthetic platform reporting rates for CHF normalization
7319,20160113,42382,USD,CHF,Spot (Synthetic),1.004681,0.995341,No,No,Synthetic platform reporting rates for CHF normalization
7320,20160114,42383,USD,CHF,Spot (Synthetic),1.004685,0.995337,No,No,Synthetic platform reporting rates for CHF normalization
7321,20160115,42384,USD,CHF,Spot (Synthetic),1.004687,0.995335,No,No,Synthetic platform reporting rates for CHF normalization
7322,20160116,42385,USD,CHF,Spot (Synthetic),1.004687,0.995335,No,No,Synthetic platform reporting rates for CHF normalization
7323,20160117,42386,USD,CHF,Spot (Synthetic),1.004687,0.995335,No,No,Synthetic platform reporting rates for CHF normalization
7324,20160118,42387,USD,CHF,Spot (Synthetic),1.004685,0.995337,No,No,Synthetic platform reporting rates for CHF normalization
7325,20160119,42388,USD,CHF,Spot (Synthetic),1.004683,0.995339,No,No,Synthetic platform reporting rates for CHF normalization
7326,20160120,42389,USD,CHF,Spot (Synthetic),1.004679,0.995343,No,No,Synthetic platform reporting rates for CHF normalization
7327,20160121,42390,USD,CHF,Spot (Synthetic),1.004674,0.995348,No,No,Synthetic platform reporting rates for CHF normalization
7328,20160122,42391,USD,CHF,Spot (Synthetic),1.004668,0.995354,No,No,Synthetic platform reporting rates for CHF normalization
7329,20160123,42392,USD,CHF,Spot (Synthetic),1.004661,0.995361,No,No,Synthetic platform reporting rates for CHF normalization
7330,20160124,42393,USD,CHF,Spot (Synthetic),1.004653,0.995369,No,No,Synthetic platform reporting rates for CHF normalization
7331,20160125,42394,USD,CHF,Spot (Synthetic),1.004644,0.995377,No,No,Synthetic platform reporting rates for CHF normalization
7332,20160126,42395,USD,CHF,Spot (Synthetic),1.004634,0.995387,No,No,Synthetic platform reporting rates for CHF normalization
7333,20160127,42396,USD,CHF,Spot (Synthetic),1.004623,0.995398,No,No,Synthetic platform reporting rates for CHF normalization
7334,20160128,42397,USD,CHF,Spot (Synthetic),1.004612,0.995409,No,No,Synthetic platform reporting rates for CHF normalization
7335,20160129,42398,USD,CHF,Spot (Synthetic),1.004599,0.995422,No,No,Synthetic platform reporting rates for CHF normalization
7336,20160130,42399,USD,CHF,Spot (Synthetic),1.004585,0.995436,No,No,Synthetic platform reporting rates for CHF normalization
7337,20160131,42400,USD,CHF,Spot (Synthetic),1.00457,0.995451,Yes,No,Synthetic platform reporting rates for CHF normalization
7338,20160201,42401,USD,CHF,Spot (Synthetic),1.004555,0.995466,No,No,Synthetic platform reporting rates for CHF normalization
7339,20160202,42402,USD,CHF,Spot (Synthetic),1.004538,0.995483,No,No,Synthetic platform reporting rates for CHF normalization
7340,20160203,42403,USD,CHF,Spot (Synthetic),1.004521,0.995499,No,No,Synthetic platform reporting rates for CHF normalization
7341,20160204,42404,USD,CHF,Spot (Synthetic),1.004503,0.995517,No,No,Synthetic platform reporting rates for CHF normalization
7342,20160205,42405,USD,CHF,Spot (Synthetic),1.004484,0.995536,No,No,Synthetic platform reporting rates for CHF normalization
7343,20160206,42406,USD,CHF,Spot (Synthetic),1.004465,0.995555,No,No,Synthetic platform reporting rates for CHF normalization
7344,20160207,42407,USD,CHF,Spot (Synthetic),1.004444,0.995576,No,No,Synthetic platform reporting rates for CHF normalization
7345,20160208,42408,USD,CHF,Spot (Synthetic),1.004423,0.995596,No,No,Synthetic platform reporting rates for CHF normalization
7346,20160209,42409,USD,CHF,Spot (Synthetic),1.004401,0.995618,No,No,Synthetic platform reporting rates for CHF normalization
7347,20160210,42410,USD,CHF,Spot (Synthetic),1.004379,0.99564,No,No,Synthetic platform reporting rates for CHF normalization
7348,20160211,42411,USD,CHF,Spot (Synthetic),1.004356,0.995663,No,No,Synthetic platform reporting rates for CHF normalization
7349,20160212,42412,USD,CHF,Spot (Synthetic),1.004332,0.995687,No,No,Synthetic platform reporting rates for CHF normalization
7350,20160213,42413,USD,CHF,Spot (Synthetic),1.004308,0.99571,No,No,Synthetic platform reporting rates for CHF normalization
7351,20160214,42414,USD,CHF,Spot (Synthetic),1.004283,0.995735,No,No,Synthetic platform reporting rates for CHF normalization
7352,20160215,42415,USD,CHF,Spot (Synthetic),1.004257,0.995761,No,No,Synthetic platform reporting rates for CHF normalization
7353,20160216,42416,USD,CHF,Spot (Synthetic),1.004231,0.995787,No,No,Synthetic platform reporting rates for CHF normalization
7354,20160217,42417,USD,CHF,Spot (Synthetic),1.004205,0.995813,No,No,Synthetic platform reporting rates for CHF normalization
7355,20160218,42418,USD,CHF,Spot (Synthetic),1.004178,0.995839,No,No,Synthetic platform reporting rates for CHF normalization
7356,20160219,42419,USD,CHF,Spot (Synthetic),1.00415,0.995867,No,No,Synthetic platform reporting rates for CHF normalization
7357,20160220,42420,USD,CHF,Spot (Synthetic),1.004122,0.995895,No,No,Synthetic platform reporting rates for CHF normalization
7358,20160221,42421,USD,CHF,Spot (Synthetic),1.004094,0.995923,No,No,Synthetic platform reporting rates for CHF normalization
7359,20160222,42422,USD,CHF,Spot (Synthetic),1.004065,0.995951,No,No,Synthetic platform reporting rates for CHF normalization
7360,20160223,42423,USD,CHF,Spot (Synthetic),1.004036,0.99598,No,No,Synthetic platform reporting rates for CHF normalization
7361,20160224,42424,USD,CHF,Spot (Synthetic),1.004006,0.99601,No,No,Synthetic platform reporting rates for CHF normalization
7362,20160225,42425,USD,CHF,Spot (Synthetic),1.003976,0.99604,No,No,Synthetic platform reporting rates for CHF normalization
7363,20160226,42426,USD,CHF,Spot (Synthetic),1.003946,0.99607,No,No,Synthetic platform reporting rates for CHF normalization
7364,20160227,42427,USD,CHF,Spot (Synthetic),1.003916,0.996099,No,No,Synthetic platform reporting rates for CHF normalization
7365,20160228,42428,USD,CHF,Spot (Synthetic),1.003885,0.99613,No,No,Synthetic platform reporting rates for CHF normalization
7366,20160229,42429,USD,CHF,Spot (Synthetic),1.003854,0.996161,Yes,No,Synthetic platform reporting rates for CHF normalization
7367,20160301,42430,USD,CHF,Spot (Synthetic),1.003823,0.996192,No,No,Synthetic platform reporting rates for CHF normalization
7368,20160302,42431,USD,CHF,Spot (Synthetic),1.003792,0.996222,No,No,Synthetic platform reporting rates for CHF normalization
7369,20160303,42432,USD,CHF,Spot (Synthetic),1.00376,0.996254,No,No,Synthetic platform reporting rates for CHF normalization
7370,20160304,42433,USD,CHF,Spot (Synthetic),1.003729,0.996285,No,No,Synthetic platform reporting rates for CHF normalization
7371,20160305,42434,USD,CHF,Spot (Synthetic),1.003697,0.996317,No,No,Synthetic platform reporting rates for CHF normalization
7372,20160306,42435,USD,CHF,Spot (Synthetic),1.003666,0.996347,No,No,Synthetic platform reporting rates for CHF normalization
7373,20160307,42436,USD,CHF,Spot (Synthetic),1.003634,0.996379,No,No,Synthetic platform reporting rates for CHF normalization
7374,20160308,42437,USD,CHF,Spot (Synthetic),1.003602,0.996411,No,No,Synthetic platform reporting rates for CHF normalization
7375,20160309,42438,USD,CHF,Spot (Synthetic),1.00357,0.996443,No,No,Synthetic platform reporting rates for CHF normalization
7376,20160310,42439,USD,CHF,Spot (Synthetic),1.003539,0.996473,No,No,Synthetic platform reporting rates for CHF normalization
7377,20160311,42440,USD,CHF,Spot (Synthetic),1.003507,0.996505,No,No,Synthetic platform reporting rates for CHF normalization
7378,20160312,42441,USD,CHF,Spot (Synthetic),1.003476,0.996536,No,No,Synthetic platform reporting rates for CHF normalization
7379,20160313,42442,USD,CHF,Spot (Synthetic),1.003444,0.996568,No,No,Synthetic platform reporting rates for CHF normalization
7380,20160314,42443,USD,CHF,Spot (Synthetic),1.003413,0.996599,No,No,Synthetic platform reporting rates for CHF normalization
7381,20160315,42444,USD,CHF,Spot (Synthetic),1.003382,0.996629,No,No,Synthetic platform reporting rates for CHF normalization
7382,20160316,42445,USD,CHF,Spot (Synthetic),1.003351,0.99666,No,No,Synthetic platform reporting rates for CHF normalization
7383,20160317,42446,USD,CHF,Spot (Synthetic),1.00332,0.996691,No,No,Synthetic platform reporting rates for CHF normalization
7384,20160318,42447,USD,CHF,Spot (Synthetic),1.003289,0.996722,No,No,Synthetic platform reporting rates for CHF normalization
7385,20160319,42448,USD,CHF,Spot (Synthetic),1.003259,0.996752,No,No,Synthetic platform reporting rates for CHF normalization
7386,20160320,42449,USD,CHF,Spot (Synthetic),1.003229,0.996781,No,No,Synthetic platform reporting rates for CHF normalization
7387,20160321,42450,USD,CHF,Spot (Synthetic),1.0032,0.99681,No,No,Synthetic platform reporting rates for CHF normalization
7388,20160322,42451,USD,CHF,Spot (Synthetic),1.00317,0.99684,No,No,Synthetic platform reporting rates for CHF normalization
7389,20160323,42452,USD,CHF,Spot (Synthetic),1.003141,0.996869,No,No,Synthetic platform reporting rates for CHF normalization
7390,20160324,42453,USD,CHF,Spot (Synthetic),1.003113,0.996897,No,No,Synthetic platform reporting rates for CHF normalization
7391,20160325,42454,USD,CHF,Spot (Synthetic),1.003085,0.996924,No,No,Synthetic platform reporting rates for CHF normalization
7392,20160326,42455,USD,CHF,Spot (Synthetic),1.003057,0.996952,No,No,Synthetic platform reporting rates for CHF normalization
7393,20160327,42456,USD,CHF,Spot (Synthetic),1.00303,0.996979,No,No,Synthetic platform reporting rates for CHF normalization
7394,20160328,42457,USD,CHF,Spot (Synthetic),1.003003,0.997006,No,No,Synthetic platform reporting rates for CHF normalization
7395,20160329,42458,USD,CHF,Spot (Synthetic),1.002977,0.997032,No,No,Synthetic platform reporting rates for CHF normalization
7396,20160330,42459,USD,CHF,Spot (Synthetic),1.002951,0.997058,No,No,Synthetic platform reporting rates for CHF normalization
7397,20160331,42460,USD,CHF,Spot (Synthetic),1.002926,0.997083,Yes,Yes,Synthetic platform reporting rates for CHF normalization
7398,20160401,42461,USD,CHF,Spot (Synthetic),1.002901,0.997107,No,No,Synthetic platform reporting rates for CHF normalization
7399,20160402,42462,USD,CHF,Spot (Synthetic),1.002877,0.997131,No,No,Synthetic platform reporting rates for CHF normalization
7400,20160403,42463,USD,CHF,Spot (Synthetic),1.002854,0.997154,No,No,Synthetic platform reporting rates for CHF normalization
7401,20160404,42464,USD,CHF,Spot (Synthetic),1.002831,0.997177,No,No,Synthetic platform reporting rates for CHF normalization
7402,20160405,42465,USD,CHF,Spot (Synthetic),1.002809,0.997199,No,No,Synthetic platform reporting rates for CHF normalization
7403,20160406,42466,USD,CHF,Spot (Synthetic),1.002788,0.99722,No,No,Synthetic platform reporting rates for CHF normalization
7404,20160407,42467,USD,CHF,Spot (Synthetic),1.002767,0.997241,No,No,Synthetic platform reporting rates for CHF normalization
7405,20160408,42468,USD,CHF,Spot (Synthetic),1.002748,0.99726,No,No,Synthetic platform reporting rates for CHF normalization
7406,20160409,42469,USD,CHF,Spot (Synthetic),1.002728,0.997279,No,No,Synthetic platform reporting rates for CHF normalization
7407,20160410,42470,USD,CHF,Spot (Synthetic),1.00271,0.997297,No,No,Synthetic platform reporting rates for CHF normalization
7408,20160411,42471,USD,CHF,Spot (Synthetic),1.002693,0.997314,No,No,Synthetic platform reporting rates for CHF normalization
7409,20160412,42472,USD,CHF,Spot (Synthetic),1.002676,0.997331,No,No,Synthetic platform reporting rates for CHF normalization
7410,20160413,42473,USD,CHF,Spot (Synthetic),1.00266,0.997347,No,No,Synthetic platform reporting rates for CHF normalization
7411,20160414,42474,USD,CHF,Spot (Synthetic),1.002645,0.997362,No,No,Synthetic platform reporting rates for CHF normalization
7412,20160415,42475,USD,CHF,Spot (Synthetic),1.002631,0.997376,No,No,Synthetic platform reporting rates for CHF normalization
7413,20160416,42476,USD,CHF,Spot (Synthetic),1.002618,0.997389,No,No,Synthetic platform reporting rates for CHF normalization
7414,20160417,42477,USD,CHF,Spot (Synthetic),1.002606,0.997401,No,No,Synthetic platform reporting rates for CHF normalization
7415,20160418,42478,USD,CHF,Spot (Synthetic),1.002595,0.997412,No,No,Synthetic platform reporting rates for CHF normalization
7416,20160419,42479,USD,CHF,Spot (Synthetic),1.002584,0.997423,No,No,Synthetic platform reporting rates for CHF normalization
7417,20160420,42480,USD,CHF,Spot (Synthetic),1.002575,0.997432,No,No,Synthetic platform reporting rates for CHF normalization
7418,20160421,42481,USD,CHF,Spot (Synthetic),1.002567,0.99744,No,No,Synthetic platform reporting rates for CHF normalization
7419,20160422,42482,USD,CHF,Spot (Synthetic),1.002559,0.997448,No,No,Synthetic platform reporting rates for CHF normalization
7420,20160423,42483,USD,CHF,Spot (Synthetic),1.002553,0.997454,No,No,Synthetic platform reporting rates for CHF normalization
7421,20160424,42484,USD,CHF,Spot (Synthetic),1.002548,0.997458,No,No,Synthetic platform reporting rates for CHF normalization
7422,20160425,42485,USD,CHF,Spot (Synthetic),1.002544,0.997462,No,No,Synthetic platform reporting rates for CHF normalization
7423,20160426,42486,USD,CHF,Spot (Synthetic),1.002541,0.997465,No,No,Synthetic platform reporting rates for CHF normalization
7424,20160427,42487,USD,CHF,Spot (Synthetic),1.002539,0.997467,No,No,Synthetic platform reporting rates for CHF normalization
7425,20160428,42488,USD,CHF,Spot (Synthetic),1.002539,0.997467,No,No,Synthetic platform reporting rates for CHF normalization
7426,20160429,42489,USD,CHF,Spot (Synthetic),1.002539,0.997467,No,No,Synthetic platform reporting rates for CHF normalization
7427,20160430,42490,USD,CHF,Spot (Synthetic),1.002541,0.997465,Yes,No,Synthetic platform reporting rates for CHF normalization
7428,20160501,42491,USD,CHF,Spot (Synthetic),1.002544,0.997462,No,No,Synthetic platform reporting rates for CHF normalization
7429,20160502,42492,USD,CHF,Spot (Synthetic),1.002548,0.997458,No,No,Synthetic platform reporting rates for CHF normalization
7430,20160503,42493,USD,CHF,Spot (Synthetic),1.002553,0.997454,No,No,Synthetic platform reporting rates for CHF normalization
7431,20160504,42494,USD,CHF,Spot (Synthetic),1.002559,0.997448,No,No,Synthetic platform reporting rates for CHF normalization
7432,20160505,42495,USD,CHF,Spot (Synthetic),1.002567,0.99744,No,No,Synthetic platform reporting rates for CHF normalization
7433,20160506,42496,USD,CHF,Spot (Synthetic),1.002576,0.997431,No,No,Synthetic platform reporting rates for CHF normalization
7434,20160507,42497,USD,CHF,Spot (Synthetic),1.002586,0.997421,No,No,Synthetic platform reporting rates for CHF normalization
