CashflowID,CashflowRef,FundID,FundCode,AssetID,AssetCode,Date,DateKey,NoticeDate,NoticeDateKey,DueDate,DueDateKey,Type,CashflowCategory,Amount,Currency,FXRateToCHF,AmountCHF,Quarter,Status,BatchID
284,CF-BG2-20220930-0172,2,BG2,8,BG2-PCA,44834,20220930,44819,20220915,44834,20220930,DIST,Dividend,13000,USD,0.9294,12082,2022 Q3,Settled,BG2-2022Q3
285,CF-BG2-20220930-0191,2,BG2,9,BG2-HHT,44834,20220930,44819,20220915,44834,20220930,DIST,Dividend,9000,USD,0.9294,8365,2022 Q3,Settled,BG2-2022Q3
286,CF-BG2-20220930-0208,2,BG2,10,BG2-VHS,44834,20220930,44819,20220915,44834,20220930,DIST,Dividend,10000,USD,0.9294,9294,2022 Q3,Settled,BG2-2022Q3
287,CF-BG2-20221231-EXP,2,BG2,,,44926,20221231,44911,20221216,44926,20221231,CALL,Fund Expense,-225000,USD,0.934167,-210188,2022 Q4,Settled,BG2-2022Q4
288,CF-BG2-20221231-FEE,2,BG2,,,44926,20221231,44911,20221216,44926,20221231,CALL,Management Fee,-2250000,USD,0.934167,-2101876,2022 Q4,Settled,BG2-2022Q4
289,CF-BG2-20221231-0153,2,BG2,7,BG2-NDC,44926,20221231,44911,20221216,44926,20221231,DIST,Dividend,18000,USD,0.934167,16815,2022 Q4,Settled,BG2-2022Q4
290,CF-BG2-20221231-0173,2,BG2,8,BG2-PCA,44926,20221231,44911,20221216,44926,20221231,DIST,Dividend,14000,USD,0.934167,13078,2022 Q4,Settled,BG2-2022Q4
291,CF-BG2-20221231-0192,2,BG2,9,BG2-HHT,44926,20221231,44911,20221216,44926,20221231,DIST,Dividend,10000,USD,0.934167,9342,2022 Q4,Settled,BG2-2022Q4
292,CF-BG2-20221231-0209,2,BG2,10,BG2-VHS,44926,20221231,44911,20221216,44926,20221231,DIST,Dividend,12000,USD,0.934167,11210,2022 Q4,Settled,BG2-2022Q4
293,CF-BG2-20230331-EXP,2,BG2,,,45016,20230331,45001,20230316,45016,20230331,CALL,Fund Expense,-225000,USD,0.91105,-204986,2023 Q1,Settled,BG2-2023Q1
294,CF-BG2-20230331-FEE,2,BG2,,,45016,20230331,45001,20230316,45016,20230331,CALL,Management Fee,-2250000,USD,0.91105,-2049862,2023 Q1,Settled,BG2-2023Q1
295,CF-BG2-20230331-0154,2,BG2,7,BG2-NDC,45016,20230331,45001,20230316,45016,20230331,DIST,Dividend,19000,USD,0.91105,17310,2023 Q1,Settled,BG2-2023Q1
296,CF-BG2-20230331-0174,2,BG2,8,BG2-PCA,45016,20230331,45001,20230316,45016,20230331,DIST,Dividend,15000,USD,0.91105,13666,2023 Q1,Settled,BG2-2023Q1
297,CF-BG2-20230331-0193,2,BG2,9,BG2-HHT,45016,20230331,45001,20230316,45016,20230331,DIST,Dividend,11000,USD,0.91105,10022,2023 Q1,Settled,BG2-2023Q1
298,CF-BG2-20230331-0210,2,BG2,10,BG2-VHS,45016,20230331,45001,20230316,45016,20230331,DIST,Dividend,13000,USD,0.91105,11844,2023 Q1,Settled,BG2-2023Q1
299,CF-BG2-20230630-EXP,2,BG2,,,45107,20230630,45092,20230615,45107,20230630,CALL,Fund Expense,-225000,USD,0.891392,-200563,2023 Q2,Settled,BG2-2023Q2
300,CF-BG2-20230630-FEE,2,BG2,,,45107,20230630,45092,20230615,45107,20230630,CALL,Management Fee,-2250000,USD,0.891392,-2005632,2023 Q2,Settled,BG2-2023Q2
301,CF-BG2-20230630-0155,2,BG2,7,BG2-NDC,45107,20230630,45092,20230615,45107,20230630,DIST,Dividend,20000,USD,0.891392,17828,2023 Q2,Settled,BG2-2023Q2
302,CF-BG2-20230630-0175,2,BG2,8,BG2-PCA,45107,20230630,45092,20230615,45107,20230630,DIST,Dividend,15000,USD,0.891392,13371,2023 Q2,Settled,BG2-2023Q2
303,CF-BG2-20230630-0194,2,BG2,9,BG2-HHT,45107,20230630,45092,20230615,45107,20230630,DIST,Dividend,12000,USD,0.891392,10697,2023 Q2,Settled,BG2-2023Q2
304,CF-BG2-20230630-0211,2,BG2,10,BG2-VHS,45107,20230630,45092,20230615,45107,20230630,DIST,Dividend,14000,USD,0.891392,12479,2023 Q2,Settled,BG2-2023Q2
305,CF-BG2-20230630-0225,2,BG2,11,BG2-GOA,45107,20230630,45092,20230615,45107,20230630,DIST,Dividend,10000,USD,0.891392,8914,2023 Q2,Settled,BG2-2023Q2
306,CF-BG2-20230930-EXP,2,BG2,,,45199,20230930,45184,20230915,45199,20230930,CALL,Fund Expense,-225000,USD,0.879679,-197928,2023 Q3,Settled,BG2-2023Q3
307,CF-BG2-20230930-FEE,2,BG2,,,45199,20230930,45184,20230915,45199,20230930,CALL,Management Fee,-2250000,USD,0.879679,-1979278,2023 Q3,Settled,BG2-2023Q3
308,CF-BG2-20230930-0156,2,BG2,7,BG2-NDC,45199,20230930,45184,20230915,45199,20230930,DIST,Dividend,21000,USD,0.879679,18473,2023 Q3,Settled,BG2-2023Q3
309,CF-BG2-20230930-0176,2,BG2,8,BG2-PCA,45199,20230930,45184,20230915,45199,20230930,DIST,Dividend,16000,USD,0.879679,14075,2023 Q3,Settled,BG2-2023Q3
310,CF-BG2-20230930-0195,2,BG2,9,BG2-HHT,45199,20230930,45184,20230915,45199,20230930,DIST,Dividend,12000,USD,0.879679,10556,2023 Q3,Settled,BG2-2023Q3
311,CF-BG2-20230930-0212,2,BG2,10,BG2-VHS,45199,20230930,45184,20230915,45199,20230930,DIST,Dividend,15000,USD,0.879679,13195,2023 Q3,Settled,BG2-2023Q3
312,CF-BG2-20230930-0226,2,BG2,11,BG2-GOA,45199,20230930,45184,20230915,45199,20230930,DIST,Dividend,11000,USD,0.879679,9676,2023 Q3,Settled,BG2-2023Q3
313,CF-BG2-20231231-EXP,2,BG2,,,45291,20231231,45276,20231216,45291,20231231,CALL,Fund Expense,-225000,USD,0.864071,-194416,2023 Q4,Settled,BG2-2023Q4
314,CF-BG2-20231231-FEE,2,BG2,,,45291,20231231,45276,20231216,45291,20231231,CALL,Management Fee,-2250000,USD,0.864071,-1944160,2023 Q4,Settled,BG2-2023Q4
315,CF-BG2-20231231-0157,2,BG2,7,BG2-NDC,45291,20231231,45276,20231216,45291,20231231,DIST,Dividend,22000,USD,0.864071,19010,2023 Q4,Settled,BG2-2023Q4
316,CF-BG2-20231231-0177,2,BG2,8,BG2-PCA,45291,20231231,45276,20231216,45291,20231231,DIST,Dividend,17000,USD,0.864071,14689,2023 Q4,Settled,BG2-2023Q4
317,CF-BG2-20231231-0196,2,BG2,9,BG2-HHT,45291,20231231,45276,20231216,45291,20231231,DIST,Dividend,13000,USD,0.864071,11233,2023 Q4,Settled,BG2-2023Q4
318,CF-BG2-20231231-0213,2,BG2,10,BG2-VHS,45291,20231231,45276,20231216,45291,20231231,DIST,Dividend,16000,USD,0.864071,13825,2023 Q4,Settled,BG2-2023Q4
319,CF-BG2-20231231-0227,2,BG2,11,BG2-GOA,45291,20231231,45276,20231216,45291,20231231,DIST,Dividend,12000,USD,0.864071,10369,2023 Q4,Settled,BG2-2023Q4
320,CF-BG2-20240331-EXP,2,BG2,,,45382,20240331,45367,20240316,45382,20240331,CALL,Fund Expense,-225000,USD,0.863068,-194190,2024 Q1,Settled,BG2-2024Q1
321,CF-BG2-20240331-FEE,2,BG2,,,45382,20240331,45367,20240316,45382,20240331,CALL,Management Fee,-1215000,USD,0.863068,-1048628,2024 Q1,Settled,BG2-2024Q1
322,CF-BG2-20240331-0158,2,BG2,7,BG2-NDC,45382,20240331,45367,20240316,45382,20240331,DIST,Dividend,23000,USD,0.863068,19851,2024 Q1,Settled,BG2-2024Q1
323,CF-BG2-20240331-0178,2,BG2,8,BG2-PCA,45382,20240331,45367,20240316,45382,20240331,DIST,Dividend,18000,USD,0.863068,15535,2024 Q1,Settled,BG2-2024Q1
324,CF-BG2-20240331-0197,2,BG2,9,BG2-HHT,45382,20240331,45367,20240316,45382,20240331,DIST,Dividend,14000,USD,0.863068,12083,2024 Q1,Settled,BG2-2024Q1
325,CF-BG2-20240331-0214,2,BG2,10,BG2-VHS,45382,20240331,45367,20240316,45382,20240331,DIST,Dividend,17000,USD,0.863068,14672,2024 Q1,Settled,BG2-2024Q1
326,CF-BG2-20240331-0228,2,BG2,11,BG2-GOA,45382,20240331,45367,20240316,45382,20240331,DIST,Dividend,13000,USD,0.863068,11220,2024 Q1,Settled,BG2-2024Q1
327,CF-BG2-20240331-0239,2,BG2,12,BG2-CPF,45382,20240331,45367,20240316,45382,20240331,DIST,Dividend,16000,USD,0.863068,13809,2024 Q1,Settled,BG2-2024Q1
328,CF-BG2-20240630-EXP,2,BG2,,,45473,20240630,45458,20240615,45473,20240630,CALL,Fund Expense,-225000,USD,0.865951,-194839,2024 Q2,Settled,BG2-2024Q2
329,CF-BG2-20240630-FEE,2,BG2,,,45473,20240630,45458,20240615,45473,20240630,CALL,Management Fee,-1114000,USD,0.865951,-964669,2024 Q2,Settled,BG2-2024Q2
330,CF-BG2-20240630-0159,2,BG2,7,BG2-NDC,45473,20240630,45458,20240615,45473,20240630,DIST,Dividend,24000,USD,0.865951,20783,2024 Q2,Settled,BG2-2024Q2
331,CF-BG2-20240630-0179,2,BG2,8,BG2-PCA,45473,20240630,45458,20240615,45473,20240630,DIST,Dividend,19000,USD,0.865951,16453,2024 Q2,Settled,BG2-2024Q2
332,CF-BG2-20240630-0198,2,BG2,9,BG2-HHT,45473,20240630,45458,20240615,45473,20240630,DIST,Dividend,14000,USD,0.865951,12123,2024 Q2,Settled,BG2-2024Q2
333,CF-BG2-20240630-0215,2,BG2,10,BG2-VHS,45473,20240630,45458,20240615,45473,20240630,DIST,Dividend,18000,USD,0.865951,15587,2024 Q2,Settled,BG2-2024Q2
334,CF-BG2-20240630-0229,2,BG2,11,BG2-GOA,45473,20240630,45458,20240615,45473,20240630,DIST,Dividend,15000,USD,0.865951,12989,2024 Q2,Settled,BG2-2024Q2
335,CF-BG2-20240630-0240,2,BG2,12,BG2-CPF,45473,20240630,45458,20240615,45473,20240630,DIST,Dividend,19000,USD,0.865951,16453,2024 Q2,Settled,BG2-2024Q2
336,CF-BG2-20240930-EXP,2,BG2,,,45565,20240930,45550,20240915,45565,20240930,CALL,Fund Expense,-225000,USD,0.876824,-197285,2024 Q3,Settled,BG2-2024Q3
337,CF-BG2-20240930-FEE,2,BG2,,,45565,20240930,45550,20240915,45565,20240930,CALL,Management Fee,-1013000,USD,0.876824,-888223,2024 Q3,Settled,BG2-2024Q3
338,CF-BG2-20240930-0160,2,BG2,7,BG2-NDC,45565,20240930,45550,20240915,45565,20240930,DIST,Dividend,25000,USD,0.876824,21921,2024 Q3,Settled,BG2-2024Q3
339,CF-BG2-20240930-0230,2,BG2,11,BG2-GOA,45565,20240930,45550,20240915,45565,20240930,DIST,Dividend,16000,USD,0.876824,14029,2024 Q3,Settled,BG2-2024Q3
340,CF-BG2-20240930-0241,2,BG2,12,BG2-CPF,45565,20240930,45550,20240915,45565,20240930,DIST,Dividend,22000,USD,0.876824,19290,2024 Q3,Settled,BG2-2024Q3
341,CF-BG2-20240930-0180,2,BG2,8,BG2-PCA,45565,20240930,45550,20240915,45565,20240930,DIST,Partial Exit,19946000,USD,0.876824,17489132,2024 Q3,Settled,BG2-2024Q3
342,CF-BG2-20240930-0199,2,BG2,9,BG2-HHT,45565,20240930,45550,20240915,45565,20240930,DIST,Partial Exit,9496000,USD,0.876824,8326321,2024 Q3,Settled,BG2-2024Q3
343,CF-BG2-20240930-0216,2,BG2,10,BG2-VHS,45565,20240930,45550,20240915,45565,20240930,DIST,Partial Exit,3872000,USD,0.876824,3395063,2024 Q3,Settled,BG2-2024Q3
344,CF-BG2-20241231-EXP,2,BG2,,,45657,20241231,45642,20241216,45657,20241231,CALL,Fund Expense,-225000,USD,0.883881,-198873,2024 Q4,Settled,BG2-2024Q4
345,CF-BG2-20241231-FEE,2,BG2,,,45657,20241231,45642,20241216,45657,20241231,CALL,Management Fee,-911000,USD,0.883881,-805216,2024 Q4,Settled,BG2-2024Q4
346,CF-BG2-20241231-0161,2,BG2,7,BG2-NDC,45657,20241231,45642,20241216,45657,20241231,DIST,Dividend,26000,USD,0.883881,22981,2024 Q4,Settled,BG2-2024Q4
347,CF-BG2-20241231-0181,2,BG2,8,BG2-PCA,45657,20241231,45642,20241216,45657,20241231,DIST,Dividend,20000,USD,0.883881,17678,2024 Q4,Settled,BG2-2024Q4
348,CF-BG2-20241231-0200,2,BG2,9,BG2-HHT,45657,20241231,45642,20241216,45657,20241231,DIST,Dividend,16000,USD,0.883881,14142,2024 Q4,Settled,BG2-2024Q4
349,CF-BG2-20241231-0217,2,BG2,10,BG2-VHS,45657,20241231,45642,20241216,45657,20241231,DIST,Dividend,20000,USD,0.883881,17678,2024 Q4,Settled,BG2-2024Q4
350,CF-BG2-20241231-0231,2,BG2,11,BG2-GOA,45657,20241231,45642,20241216,45657,20241231,DIST,Dividend,17000,USD,0.883881,15026,2024 Q4,Settled,BG2-2024Q4
351,CF-BG2-20241231-0242,2,BG2,12,BG2-CPF,45657,20241231,45642,20241216,45657,20241231,DIST,Dividend,25000,USD,0.883881,22097,2024 Q4,Settled,BG2-2024Q4
352,CF-BG2-20250331-EXP,2,BG2,,,45747,20250331,45732,20250316,45747,20250331,CALL,Fund Expense,-225000,USD,0.882997,-198674,2025 Q1,Settled,BG2-2025Q1
353,CF-BG2-20250331-FEE,2,BG2,,,45747,20250331,45732,20250316,45747,20250331,CALL,Management Fee,-810000,USD,0.882997,-715228,2025 Q1,Settled,BG2-2025Q1
354,CF-BG2-20250331-0162,2,BG2,7,BG2-NDC,45747,20250331,45732,20250316,45747,20250331,DIST,Dividend,26000,USD,0.882997,22958,2025 Q1,Settled,BG2-2025Q1
355,CF-BG2-20250331-0182,2,BG2,8,BG2-PCA,45747,20250331,45732,20250316,45747,20250331,DIST,Dividend,21000,USD,0.882997,18543,2025 Q1,Settled,BG2-2025Q1
356,CF-BG2-20250331-0201,2,BG2,9,BG2-HHT,45747,20250331,45732,20250316,45747,20250331,DIST,Dividend,17000,USD,0.882997,15011,2025 Q1,Settled,BG2-2025Q1
357,CF-BG2-20250331-0218,2,BG2,10,BG2-VHS,45747,20250331,45732,20250316,45747,20250331,DIST,Dividend,21000,USD,0.882997,18543,2025 Q1,Settled,BG2-2025Q1
358,CF-BG2-20250331-0232,2,BG2,11,BG2-GOA,45747,20250331,45732,20250316,45747,20250331,DIST,Dividend,18000,USD,0.882997,15894,2025 Q1,Settled,BG2-2025Q1
359,CF-BG2-20250331-0243,2,BG2,12,BG2-CPF,45747,20250331,45732,20250316,45747,20250331,DIST,Dividend,28000,USD,0.882997,24724,2025 Q1,Settled,BG2-2025Q1
360,CF-BG2-20250630-EXP,2,BG2,,,45838,20250630,45823,20250615,45838,20250630,CALL,Fund Expense,-225000,USD,0.88586,-199318,2025 Q2,Settled,BG2-2025Q2
361,CF-BG2-20250630-FEE,2,BG2,,,45838,20250630,45823,20250615,45838,20250630,CALL,Management Fee,-709000,USD,0.88586,-628075,2025 Q2,Settled,BG2-2025Q2
362,CF-BG2-20250630-0163,2,BG2,7,BG2-NDC,45838,20250630,45823,20250615,45838,20250630,DIST,Dividend,25404000,USD,0.88586,22504387,2025 Q2,Settled,BG2-2025Q2
363,CF-BG2-20250630-0183,2,BG2,8,BG2-PCA,45838,20250630,45823,20250615,45838,20250630,DIST,Dividend,22000,USD,0.88586,19489,2025 Q2,Settled,BG2-2025Q2
364,CF-BG2-20250630-0202,2,BG2,9,BG2-HHT,45838,20250630,45823,20250615,45838,20250630,DIST,Dividend,17000,USD,0.88586,15060,2025 Q2,Settled,BG2-2025Q2
365,CF-BG2-20250630-0219,2,BG2,10,BG2-VHS,45838,20250630,45823,20250615,45838,20250630,DIST,Dividend,22000,USD,0.88586,19489,2025 Q2,Settled,BG2-2025Q2
366,CF-BG2-20250630-0233,2,BG2,11,BG2-GOA,45838,20250630,45823,20250615,45838,20250630,DIST,Dividend,20000,USD,0.88586,17717,2025 Q2,Settled,BG2-2025Q2
367,CF-BG2-20250630-0244,2,BG2,12,BG2-CPF,45838,20250630,45823,20250615,45838,20250630,DIST,Dividend,31000,USD,0.88586,27462,2025 Q2,Settled,BG2-2025Q2
368,CF-BG2-20250930-EXP,2,BG2,,,45930,20250930,45915,20250915,45930,20250930,CALL,Fund Expense,-225000,USD,0.896894,-201801,2025 Q3,Settled,BG2-2025Q3
369,CF-BG2-20250930-FEE,2,BG2,,,45930,20250930,45915,20250915,45930,20250930,CALL,Management Fee,-608000,USD,0.896894,-545312,2025 Q3,Settled,BG2-2025Q3
370,CF-BG2-20250930-0234,2,BG2,11,BG2-GOA,45930,20250930,45915,20250915,45930,20250930,DIST,Dividend,21000,USD,0.896894,18835,2025 Q3,Settled,BG2-2025Q3
371,CF-BG2-20250930-0245,2,BG2,12,BG2-CPF,45930,20250930,45915,20250915,45930,20250930,DIST,Dividend,34000,USD,0.896894,30494,2025 Q3,Settled,BG2-2025Q3
372,CF-BG2-20250930-0164,2,BG2,7,BG2-NDC,45930,20250930,45915,20250915,45930,20250930,DIST,Exit,101534000,USD,0.896894,91065235,2025 Q3,Settled,BG2-2025Q3
373,CF-BG2-20250930-0184,2,BG2,8,BG2-PCA,45930,20250930,45915,20250915,45930,20250930,DIST,Partial Exit,37029000,USD,0.896894,33211088,2025 Q3,Settled,BG2-2025Q3
374,CF-BG2-20250930-0203,2,BG2,9,BG2-HHT,45930,20250930,45915,20250915,45930,20250930,DIST,Partial Exit,17625000,USD,0.896894,15807757,2025 Q3,Settled,BG2-2025Q3
375,CF-BG2-20250930-0220,2,BG2,10,BG2-VHS,45930,20250930,45915,20250915,45930,20250930,DIST,Partial Exit,7178000,USD,0.896894,6437905,2025 Q3,Settled,BG2-2025Q3
376,CF-BG2-20251231-EXP,2,BG2,,,46022,20251231,46007,20251216,46022,20251231,CALL,Fund Expense,-225000,USD,0.904025,-203406,2025 Q4,Settled,BG2-2025Q4
377,CF-BG2-20251231-FEE,2,BG2,,,46022,20251231,46007,20251216,46022,20251231,CALL,Management Fee,-506000,USD,0.904025,-457437,2025 Q4,Settled,BG2-2025Q4
378,CF-BG2-20251231-0185,2,BG2,8,BG2-PCA,46022,20251231,46007,20251216,46022,20251231,DIST,Dividend,23000,USD,0.904025,20793,2025 Q4,Settled,BG2-2025Q4
379,CF-BG2-20251231-0204,2,BG2,9,BG2-HHT,46022,20251231,46007,20251216,46022,20251231,DIST,Dividend,19000,USD,0.904025,17176,2025 Q4,Settled,BG2-2025Q4
380,CF-BG2-20251231-0221,2,BG2,10,BG2-VHS,46022,20251231,46007,20251216,46022,20251231,DIST,Dividend,24000,USD,0.904025,21697,2025 Q4,Settled,BG2-2025Q4
381,CF-BG2-20251231-0235,2,BG2,11,BG2-GOA,46022,20251231,46007,20251216,46022,20251231,DIST,Dividend,22000,USD,0.904025,19889,2025 Q4,Settled,BG2-2025Q4
382,CF-BG2-20251231-0246,2,BG2,12,BG2-CPF,46022,20251231,46007,20251216,46022,20251231,DIST,Dividend,37000,USD,0.904025,33449,2025 Q4,Settled,BG2-2025Q4
383,CF-GI1-20180331-EXP,3,GI1,,,43190,20180331,43175,20180316,43190,20180331,CALL,Fund Expense,-405000,USD,0.972944,-394042,2018 Q1,Settled,GI1-2018Q1
384,CF-GI1-20180331-0247,3,GI1,13,GI1-ASP,43190,20180331,43175,20180316,43190,20180331,CALL,Investment,-63738000,USD,0.972944,-62013505,2018 Q1,Settled,GI1-2018Q1
385,CF-GI1-20180331-FEE,3,GI1,,,43190,20180331,43175,20180316,43190,20180331,CALL,Management Fee,-3375000,USD,0.972944,-3283686,2018 Q1,Settled,GI1-2018Q1
386,CF-GI1-20180630-0248,3,GI1,13,GI1-ASP,43281,20180630,43266,20180615,43281,20180630,CALL,Follow-on Investment,-35853000,USD,0.975357,-34969475,2018 Q2,Settled,GI1-2018Q2
387,CF-GI1-20180630-EXP,3,GI1,,,43281,20180630,43266,20180615,43281,20180630,CALL,Fund Expense,-405000,USD,0.975357,-395020,2018 Q2,Settled,GI1-2018Q2
388,CF-GI1-20180630-FEE,3,GI1,,,43281,20180630,43266,20180615,43281,20180630,CALL,Management Fee,-3375000,USD,0.975357,-3291830,2018 Q2,Settled,GI1-2018Q2
389,CF-GI1-20180930-0249,3,GI1,13,GI1-ASP,43373,20180930,43358,20180915,43373,20180930,CALL,Follow-on Investment,-19918000,USD,0.986895,-19656975,2018 Q3,Settled,GI1-2018Q3
390,CF-GI1-20180930-EXP,3,GI1,,,43373,20180930,43358,20180915,43373,20180930,CALL,Fund Expense,-405000,USD,0.986895,-399692,2018 Q3,Settled,GI1-2018Q3
391,CF-GI1-20180930-FEE,3,GI1,,,43373,20180930,43358,20180915,43373,20180930,CALL,Management Fee,-3375000,USD,0.986895,-3330771,2018 Q3,Settled,GI1-2018Q3
392,CF-GI1-20181231-0250,3,GI1,13,GI1-ASP,43465,20181231,43450,20181216,43465,20181231,CALL,Follow-on Investment,-13279000,USD,0.994446,-13205248,2018 Q4,Settled,GI1-2018Q4
393,CF-GI1-20181231-EXP,3,GI1,,,43465,20181231,43450,20181216,43465,20181231,CALL,Fund Expense,-405000,USD,0.994446,-402751,2018 Q4,Settled,GI1-2018Q4
394,CF-GI1-20181231-0277,3,GI1,14,GI1-HFN,43465,20181231,43450,20181216,43465,20181231,CALL,Investment,-49171000,USD,0.994446,-48897904,2018 Q4,Settled,GI1-2018Q4
395,CF-GI1-20181231-FEE,3,GI1,,,43465,20181231,43450,20181216,43465,20181231,CALL,Management Fee,-3375000,USD,0.994446,-3356255,2018 Q4,Settled,GI1-2018Q4
396,CF-GI1-20190331-0278,3,GI1,14,GI1-HFN,43555,20190331,43540,20190316,43555,20190331,CALL,Follow-on Investment,-27659000,USD,0.98317,-27193499,2019 Q1,Settled,GI1-2019Q1
397,CF-GI1-20190331-EXP,3,GI1,,,43555,20190331,43540,20190316,43555,20190331,CALL,Fund Expense,-405000,USD,0.98317,-398184,2019 Q1,Settled,GI1-2019Q1
398,CF-GI1-20190331-FEE,3,GI1,,,43555,20190331,43540,20190316,43555,20190331,CALL,Management Fee,-3375000,USD,0.98317,-3318199,2019 Q1,Settled,GI1-2019Q1
399,CF-GI1-20190630-0279,3,GI1,14,GI1-HFN,43646,20190630,43631,20190615,43646,20190630,CALL,Follow-on Investment,-15366000,USD,0.97563,-14991531,2019 Q2,Settled,GI1-2019Q2
400,CF-GI1-20190630-EXP,3,GI1,,,43646,20190630,43631,20190615,43646,20190630,CALL,Fund Expense,-405000,USD,0.97563,-395130,2019 Q2,Settled,GI1-2019Q2
401,CF-GI1-20190630-0304,3,GI1,15,GI1-NSS,43646,20190630,43631,20190615,43646,20190630,CALL,Investment,-40945000,USD,0.97563,-39947170,2019 Q2,Settled,GI1-2019Q2
402,CF-GI1-20190630-FEE,3,GI1,,,43646,20190630,43631,20190615,43646,20190630,CALL,Management Fee,-3375000,USD,0.97563,-3292751,2019 Q2,Settled,GI1-2019Q2
403,CF-GI1-20190930-0280,3,GI1,14,GI1-HFN,43738,20190930,43723,20190915,43738,20190930,CALL,Follow-on Investment,-10244000,USD,0.977067,-10009074,2019 Q3,Settled,GI1-2019Q3
404,CF-GI1-20190930-0305,3,GI1,15,GI1-NSS,43738,20190930,43723,20190915,43738,20190930,CALL,Follow-on Investment,-23032000,USD,0.977067,-22503807,2019 Q3,Settled,GI1-2019Q3
405,CF-GI1-20190930-EXP,3,GI1,,,43738,20190930,43723,20190915,43738,20190930,CALL,Fund Expense,-405000,USD,0.977067,-395712,2019 Q3,Settled,GI1-2019Q3
406,CF-GI1-20190930-FEE,3,GI1,,,43738,20190930,43723,20190915,43738,20190930,CALL,Management Fee,-3375000,USD,0.977067,-3297601,2019 Q3,Settled,GI1-2019Q3
407,CF-GI1-20190930-0251,3,GI1,13,GI1-ASP,43738,20190930,43723,20190915,43738,20190930,DIST,Yield Distribution,795000,USD,0.977067,776768,2019 Q3,Settled,GI1-2019Q3
408,CF-GI1-20191231-0306,3,GI1,15,GI1-NSS,43830,20191231,43815,20191216,43830,20191231,CALL,Follow-on Investment,-12795000,USD,0.974465,-12468280,2019 Q4,Settled,GI1-2019Q4
409,CF-GI1-20191231-EXP,3,GI1,,,43830,20191231,43815,20191216,43830,20191231,CALL,Fund Expense,-405000,USD,0.974465,-394658,2019 Q4,Settled,GI1-2019Q4
410,CF-GI1-20191231-FEE,3,GI1,,,43830,20191231,43815,20191216,43830,20191231,CALL,Management Fee,-3375000,USD,0.974465,-3288819,2019 Q4,Settled,GI1-2019Q4
411,CF-GI1-20191231-0252,3,GI1,13,GI1-ASP,43830,20191231,43815,20191216,43830,20191231,DIST,Yield Distribution,802000,USD,0.974465,781521,2019 Q4,Settled,GI1-2019Q4
412,CF-GI1-20200331-0307,3,GI1,15,GI1-NSS,43921,20200331,43906,20200316,43921,20200331,CALL,Follow-on Investment,-8530000,USD,0.948369,-8089588,2020 Q1,Settled,GI1-2020Q1
413,CF-GI1-20200331-EXP,3,GI1,,,43921,20200331,43906,20200316,43921,20200331,CALL,Fund Expense,-405000,USD,0.948369,-384089,2020 Q1,Settled,GI1-2020Q1
414,CF-GI1-20200331-0329,3,GI1,16,GI1-MEC,43921,20200331,43906,20200316,43921,20200331,CALL,Investment,-73464000,USD,0.948369,-69670980,2020 Q1,Settled,GI1-2020Q1
415,CF-GI1-20200331-FEE,3,GI1,,,43921,20200331,43906,20200316,43921,20200331,CALL,Management Fee,-3375000,USD,0.948369,-3200745,2020 Q1,Settled,GI1-2020Q1
416,CF-GI1-20200331-0253,3,GI1,13,GI1-ASP,43921,20200331,43906,20200316,43921,20200331,DIST,Yield Distribution,809000,USD,0.948369,767231,2020 Q1,Settled,GI1-2020Q1
417,CF-GI1-20200630-0330,3,GI1,16,GI1-MEC,44012,20200630,43997,20200615,44012,20200630,CALL,Follow-on Investment,-41323000,USD,0.92619,-38272949,2020 Q2,Settled,GI1-2020Q2
418,CF-GI1-20200630-EXP,3,GI1,,,44012,20200630,43997,20200615,44012,20200630,CALL,Fund Expense,-405000,USD,0.92619,-375107,2020 Q2,Settled,GI1-2020Q2
419,CF-GI1-20200630-FEE,3,GI1,,,44012,20200630,43997,20200615,44012,20200630,CALL,Management Fee,-3375000,USD,0.92619,-3125891,2020 Q2,Settled,GI1-2020Q2
420,CF-GI1-20200630-0254,3,GI1,13,GI1-ASP,44012,20200630,43997,20200615,44012,20200630,DIST,Yield Distribution,816000,USD,0.92619,755771,2020 Q2,Settled,GI1-2020Q2
421,CF-GI1-20200630-0281,3,GI1,14,GI1-HFN,44012,20200630,43997,20200615,44012,20200630,DIST,Yield Distribution,637000,USD,0.92619,589983,2020 Q2,Settled,GI1-2020Q2
422,CF-GI1-20200930-0331,3,GI1,16,GI1-MEC,44104,20200930,44089,20200915,44104,20200930,CALL,Follow-on Investment,-22957000,USD,0.91224,-20942294,2020 Q3,Settled,GI1-2020Q3
423,CF-GI1-20200930-EXP,3,GI1,,,44104,20200930,44089,20200915,44104,20200930,CALL,Fund Expense,-405000,USD,0.91224,-369457,2020 Q3,Settled,GI1-2020Q3
424,CF-GI1-20200930-0351,3,GI1,17,GI1-CDH,44104,20200930,44089,20200915,44104,20200930,CALL,Investment,-98842000,USD,0.91224,-90167626,2020 Q3,Settled,GI1-2020Q3
425,CF-GI1-20200930-FEE,3,GI1,,,44104,20200930,44089,20200915,44104,20200930,CALL,Management Fee,-3375000,USD,0.91224,-3078810,2020 Q3,Settled,GI1-2020Q3
